cluster_id	cluster_size	sources	num_sources	question_id	question_text	source_survey	avg_cluster_similarity
168	4	I,U	2	ukbb_5518	ACE touchscreen question What happens to the pain you get while walking if you stand still?	UKBB	0.5672
168	4	I,U	2	ukbb_3606	ACE touchscreen question Do you get this pain or discomfort when you walk at an ordinary pace on the level?	UKBB	0.5672
169	2	I,U	2	il10k_sleep_nap	Nap during day	Israeli10K	0.5651
169	2	I,U	2	ukbb_1190	ACE touchscreen question Do you have a nap during the day?	UKBB	0.5651
170	2	I,U	2	il10k_activity_walking_pleasure_monthly	Frequency of walking for pleasure in last 4 weeks	Israeli10K	0.5609
170	2	I,U	2	ukbb_971	ACE touchscreen question How many times in the last 4 weeks did you go walking for pleasure?	UKBB	0.5609
171	3	A,I	2	arivale_600fbbc23979	Parkinson's disease	Arivale	0.5581
171	3	A,I	2	arivale_3d848da6a5c0	Huntington's disease	Arivale	0.5581
171	3	A,I	2	il10k_parkinson_family_number	Parkinson family number	Israeli10K	0.5581
172	2	I,U	2	il10k_smoking_stop_wish	Wants to stop smoking	Israeli10K	0.5551
172	2	I,U	2	ukbb_3496	ACE touchscreen question Do you want to stop smoking?	UKBB	0.5551
173	6	A,I	2	arivale_65104e7b1c1c	Excessive menstruation	Arivale	0.5464
173	6	A,I	2	arivale_c8e6c79cc8b0	Irregular menstrual bleeding (not due to pre-menopause/menopause)	Arivale	0.5464
173	6	A,I	2	arivale_a2d662af1181	No menstrual bleeding (amenorrhea, not due to pre-menopause/menopause)	Arivale	0.5464
173	6	A,I	2	il10k_abdomen_pain_women_during_period	Discomfort/pain occurring only during menstrual bleed	Israeli10K	0.5464
173	6	A,I	2	il10k_menstural_cramps_past_3_months	Degree bothered by menstrual cramps or other problems with period in the last 3 months	Israeli10K	0.5464
173	6	A,I	2	il10k_health_mental_past_disinterest_longest	Longest period of unenthusiasm / disinterest	Israeli10K	0.5464
174	2	I,U	2	il10k_diet_hot_drink_temperature	Hot drink temperature	Israeli10K	0.5446
174	2	I,U	2	ukbb_1518	ACE touchscreen question How do you like your hot drinks? (Such as coffee or tea)	UKBB	0.5446
175	4	A,I	2	arivale_6f46342c7bc1	Male infertility	Arivale	0.5401
175	4	A,I	2	il10k_fertility_treatment_final_year	Fertility treatment final year	Israeli10K	0.5401
175	4	A,I	2	il10k_fertility_treatment_no_pregnancy	Fertility treatment no pregnancy	Israeli10K	0.5401
175	4	A,I	2	il10k_fertility_treatments_number	Unsuccessful fertility treatment	Israeli10K	0.5401
176	2	I,U	2	il10k_health_mental_current_nerves	Suffer from 'nerves'	Israeli10K	0.5398
176	2	I,U	2	ukbb_2010	ACE touchscreen question Do you suffer from 'nerves'?	UKBB	0.5398
177	4	A,U	2	arivale_4d32e0cf27b7	Are you post-menopausal?	Arivale	0.5379
177	4	A,U	2	ukbb_2724	ACE touchscreen question Have you had your menopause (periods stopped)?	UKBB	0.5379
177	4	A,U	2	ukbb_2814	ACE touchscreen question Have you ever used hormone replacement therapy (HRT)?	UKBB	0.5379
177	4	A,U	2	ukbb_3720	ACE touchscreen question Are you menstruating today? (We are asking this as it may affect the urine sample that you have been asked to provide)	UKBB	0.5379
178	3	I,U	2	il10k_activity_walking_10min_days_weekly	Number of days/week walked 10+ minutes	Israeli10K	0.5374
178	3	I,U	2	ukbb_23322	Digits entered by participant	UKBB	0.5374
178	3	I,U	2	ukbb_864	ACE touchscreen question In a typical WEEK, on how many days did you walk for at least 10 minutes at a time? (Include walking that you do at work, travelling to and from work, and for sport or leisure...	UKBB	0.5374
179	2	A,I	2	arivale_d454eaca3c37	To what extent do you feel that physical pain prevents you from doing what you need to do?	Arivale	0.537
179	2	A,I	2	il10k_mlhfq_difficulty_working	Do you feel physical difficulty working for a living?	Israeli10K	0.537
180	5	A,I	2	arivale_835454ae7631	Bladder infection	Arivale	0.5355
180	5	A,I	2	arivale_eefb5d636554	Urinary incontinence	Arivale	0.5355
180	5	A,I	2	arivale_0a5b6f5e6b1f	Other bladder or kidney condition	Arivale	0.5355
180	5	A,I	2	arivale_82bc763ee447	Bladder / Kidney Problems	Arivale	0.5355
180	5	A,I	2	il10k_bladder_irritability_past_3_months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Israeli10K	0.5355
181	2	A,U	2	arivale_02976c4e93ce	Blood Clot (lung)	Arivale	0.5231
181	2	A,U	2	ukbb_4022	ACE touchscreen question What was your age when the blood clot in the lung was first diagnosed?	UKBB	0.5231
182	4	I,U	2	il10k_chest_pain_dissipates_with_rest	Chest pain dissipates with rest	Israeli10K	0.5228
182	4	I,U	2	il10k_health_pain_chest_walking_normal	Chest pain or discomfort walking normally	Israeli10K	0.5228
182	4	I,U	2	il10k_health_pain_chest_dissapear_stopping	Chest pain due to walking ceases when standing still	Israeli10K	0.5228
182	4	I,U	2	ukbb_3616	ACE touchscreen question Does this chest pain go away when you stand still?	UKBB	0.5228
183	2	I,U	2	il10k_smoking_current_difficulty_to_avoid_one_day	Difficulty not smoking for 1 day	Israeli10K	0.5187
183	2	I,U	2	ukbb_3476	ACE touchscreen question How easy or difficult would you find it to go without smoking for a whole day?	UKBB	0.5187
184	2	I,U	2	il10k_health_mental_past_two_week_restless_frequency	Frequency of tenseness / restlessness in last 2 weeks	Israeli10K	0.5168
184	2	I,U	2	ukbb_2070	ACE touchscreen question Over the past two weeks, how often have you felt tense, fidgety or restless?	UKBB	0.5168
185	2	I,U	2	il10k_health_pain_past_3_months_general	General pain for 3+ months	Israeli10K	0.5135
185	2	I,U	2	ukbb_2956	ACE touchscreen question Have you had pains all over the body for more than 3 months?	UKBB	0.5135
186	9	A,I	2	arivale_18d289dd1ac3	Mouth ulcers	Arivale	0.5127
186	9	A,I	2	arivale_bcd2c6cff152	Chronic sinus infections	Arivale	0.5127
186	9	A,I	2	arivale_298b7500c0e4	Other oral health conditions	Arivale	0.5127
186	9	A,I	2	arivale_594d90a0de99	Do you wear dentures?	Arivale	0.5127
186	9	A,I	2	il10k_health_mouth_problems	Mouth/teeth dental problems	Israeli10K	0.5127
186	9	A,I	2	il10k_oralheatlh_bleeding_gums	Oral heatlh bleeding gums	Israeli10K	0.5127
186	9	A,I	2	il10k_oralheatlh_antibiotics_for_gingivitis	Oral heatlh taken antibiotics for gingivitis	Israeli10K	0.5127
186	9	A,I	2	il10k_oralheatlh_bad_breath	Oral heatlh halitosis	Israeli10K	0.5127
186	9	A,I	2	il10k_oralheatlh_teeth_mobility_lately	Oral heatlh teeth mobility lately	Israeli10K	0.5127
187	2	A,U	2	arivale_815cf903d94f	White fish (e.g. cod, halibut, flounder, etc.)	Arivale	0.5112
187	2	A,U	2	ukbb_1339	ACE touchscreen question How often do you eat other types of fish? (e.g. cod, tinned tuna, haddock)	UKBB	0.5112
188	10	A,I	2	arivale_4aa64ee04d46	I experience nausea.	Arivale	0.5107
188	10	A,I	2	arivale_41eb4d814a64	Anemia (iron deficiency)	Arivale	0.5107
188	10	A,I	2	arivale_937205d1b550	Chronic Fatigue Syndrome	Arivale	0.5107
188	10	A,I	2	arivale_e0d5eeb974ef	Other conditions involving chronic fatigue	Arivale	0.5107
188	10	A,I	2	arivale_1e11c69e956e	Anemia	Arivale	0.5107
188	10	A,I	2	arivale_511d749e1c7a	Chronic Fatigue Syndrome	Arivale	0.5107
188	10	A,I	2	il10k_tired_day	Tired day	Israeli10K	0.5107
188	10	A,I	2	il10k_feeling_tired	Feeling tired	Israeli10K	0.5107
188	10	A,I	2	il10k_tired_past_3_months	Degree bothered by feeling tired all the time in the last 3 months	Israeli10K	0.5107
188	10	A,I	2	il10k_health_mental_past_two_week_tired_frequency	Frequency of tiredness / lethargy in last 2 weeks	Israeli10K	0.5107
189	2	I,U	2	il10k_pre_pregnancy_genetic_testing	Pre pregnancy genetic testing	Israeli10K	0.5097
189	2	I,U	2	ukbb_3140	Participants asked by interviewer if they might be pregnant before the body impedance measures. Impedance measurement was not performed if they answered Yes or Possibly.	UKBB	0.5097
190	4	A,U	2	arivale_54a9b13881a1	Emphysema	Arivale	0.5001
190	4	A,U	2	arivale_8967173e8387	Bronchitis (chronic)	Arivale	0.5001
190	4	A,U	2	arivale_c901584e7894	Emphysema	Arivale	0.5001
190	4	A,U	2	ukbb_3992	ACE touchscreen question What was your age when the emphysema/chronic bronchitis was first diagnosed?	UKBB	0.5001
191	7	A,U	2	arivale_5dc9be2b7207	Fracture	Arivale	0.4984
191	7	A,U	2	arivale_1206c95d5f91	Osteoporosis	Arivale	0.4984
191	7	A,U	2	arivale_515d4132e4b5	Fractures (broken bones)	Arivale	0.4984
191	7	A,U	2	arivale_c4887bc8f681	Osteoporosis	Arivale	0.4984
191	7	A,U	2	ukbb_2463	ACE touchscreen question Have you fractured/broken any bones in the last 5 years?	UKBB	0.4984
191	7	A,U	2	ukbb_3005	ACE touchscreen question Did the fracture result from a simple fall (i.e. from standing height)?	UKBB	0.4984
191	7	A,U	2	ukbb_6151	ACE touchscreen question Which bones did you fracture/break? (You can select more than one answer)	UKBB	0.4984
192	13	A,U	2	arivale_bbc02602a507	Do you currently take prescription medications?	Arivale	0.4975
192	13	A,U	2	arivale_e6ddd9ce6755	Please list all current prescription medications with dosages.	Arivale	0.4975
192	13	A,U	2	arivale_638f7d3c7574	Other medical treatments	Arivale	0.4975
192	13	A,U	2	arivale_5f139cb82332	Cholesterol-lowering medications	Arivale	0.4975
192	13	A,U	2	arivale_3213b072bf39	Blood sugar lowering medications	Arivale	0.4975
192	13	A,U	2	arivale_10d006888541	Blood pressure lowering medications	Arivale	0.4975
192	13	A,U	2	arivale_f5df29bf4d9e	Osteoporosis medications	Arivale	0.4975
192	13	A,U	2	arivale_c60fe2c524e3	Allergy medications	Arivale	0.4975
192	13	A,U	2	arivale_e976471d138c	How much medical support or treatment do you need to get through the day?	Arivale	0.4975
192	13	A,U	2	ukbb_2492	ACE touchscreen question Do you regularly take any other PRESCRIPTION medications? (Do not forget medications such as puffers or patches)	UKBB	0.4975
192	13	A,U	2	ukbb_6153	ACE touchscreen question Do you regularly take any of the following medications? (You can select more than one answer)	UKBB	0.4975
192	13	A,U	2	ukbb_6177	ACE touchscreen question Do you regularly take any of the following medications? (you can select more than one answer)	UKBB	0.4975
192	13	A,U	2	ukbb_137	Number of treatments (medications) entered	UKBB	0.4975
193	6	I,U	2	il10k_smoking_former_stop_attempts_choice	Number of unsuccessful stop-smoking attempts	Israeli10K	0.4971
193	6	I,U	2	il10k_smoking_former_stop_attempts_number	Number of unsuccessful stop-smoking attempts	Israeli10K	0.4971
193	6	I,U	2	ukbb_23323	Number of symbol digit matches attempted before the participant timed-out.	UKBB	0.4971
193	6	I,U	2	ukbb_20197	This is the number of word pairs correctly associated out of ten attempts.	UKBB	0.4971
193	6	I,U	2	ukbb_2926	ACE touchscreen question How many times did you try to give up smoking before you were successful?	UKBB	0.4971
193	6	I,U	2	ukbb_3849	ACE touchscreen question How many terminations? (enter 0 if none)	UKBB	0.4971
194	5	I,U	2	il10k_diet_spread_type_used	Spread type	Israeli10K	0.4896
194	5	I,U	2	il10k_diet_spread_type_used_more	Spread type	Israeli10K	0.4896
194	5	I,U	2	ukbb_1428	ACE touchscreen question What type of spread do you mainly use?	UKBB	0.4896
194	5	I,U	2	ukbb_2654	ACE touchscreen question What type of spread do you mainly use?	UKBB	0.4896
194	5	I,U	2	ukbb_10767	ACE touchscreen question What type of spread do you mainly use?	UKBB	0.4896
195	2	A,I	2	arivale_e4e098f84ac5	Heart Arrhythmias (such as A-fib, SVT)	Arivale	0.4887
195	2	A,I	2	il10k_ablation_of_atrial_fibrillation_or_flutter_year	Ablation of atrial fibrillation or flutter year	Israeli10K	0.4887
196	3	A,I	2	arivale_fe24eff21e5e	How tall are you?	Arivale	0.488
196	3	A,I	2	il10k_early_life_comparative_body_weight	Comparative body size at age 10	Israeli10K	0.488
196	3	A,I	2	il10k_early_life_comparative_body_height	Comparative height size at age 10	Israeli10K	0.488
197	8	I,U	2	il10k_smoking_former_stop_why	Why did you stop smoking? (You can select more than one answer)	Israeli10K	0.4869
197	8	I,U	2	ukbb_6149	ACE touchscreen question Do you have any of the following? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_10006	ACE touchscreen question In the last year have you experienced any of the following? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_6144	ACE touchscreen question Which of the following do you NEVER eat? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_10855	ACE touchscreen question Which of the following do you NEVER eat? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_6157	ACE touchscreen question Why did you stop smoking? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_6158	ACE touchscreen question Why did you reduce your smoking? (You can select more than one answer)	UKBB	0.4869
197	8	I,U	2	ukbb_10115	ACE touchscreen question Why did you stop smoking?	UKBB	0.4869
198	10	A,I	2	arivale_1adae3c226d6	Kidney cancer	Arivale	0.4862
198	10	A,I	2	arivale_b335c20afa2d	Kidney stones	Arivale	0.4862
198	10	A,I	2	arivale_d984ed75d4de	Kidney disease	Arivale	0.4862
198	10	A,I	2	arivale_9fd3b0bde8b0	Kidney failure	Arivale	0.4862
198	10	A,I	2	arivale_86f2c471de61	Kidney transplant	Arivale	0.4862
198	10	A,I	2	arivale_26014e364afa	Polycystic kidney disease	Arivale	0.4862
198	10	A,I	2	arivale_93f8d46bfaf4	Kidney Disease / Failure	Arivale	0.4862
198	10	A,I	2	arivale_f639ea0be193	Kidney Stones	Arivale	0.4862
198	10	A,I	2	il10k_kidney_artery_doppler_past_year	Renal Doppler [ultrasound]	Israeli10K	0.4862
198	10	A,I	2	il10k_kidney_disease_dialysis_family_number	Kidney disease dialysis family number	Israeli10K	0.4862
199	7	A,I	2	arivale_61a1009512c2	Hyperthyroidism (overactive thyroid)	Arivale	0.486
199	7	A,I	2	arivale_9eaa5389d7c5	Hypothyroidism (underactive thyroid)	Arivale	0.486
199	7	A,I	2	arivale_6e5fc1e6fe61	Thyroid nodule	Arivale	0.486
199	7	A,I	2	arivale_07ff50b82041	Thyroid (Nodule)	Arivale	0.486
199	7	A,I	2	arivale_099d46289438	Thyroid High (Overactive) / Hyperthyroidism	Arivale	0.486
199	7	A,I	2	arivale_76f088371dc1	Thyroid Low (Underactive) / Hypothyroidism	Arivale	0.486
199	7	A,I	2	il10k_total_or_partial_thyroidectomy_year	Total or partial thyroidectomy year	Israeli10K	0.486
200	5	A,I	2	arivale_957acbee5ff5	Pericardial disease	Arivale	0.4823
200	5	A,I	2	arivale_c5f7e172ea0b	Blood transfusion	Arivale	0.4823
200	5	A,I	2	arivale_cd056d986916	Blood Transfusion	Arivale	0.4823
200	5	A,I	2	il10k_myocardial_perfusion_imaging_results	Myocardial perfusion imaging results	Israeli10K	0.4823
200	5	A,I	2	il10k_heart_mapping_past_year	Myocardial perfusion imaging	Israeli10K	0.4823
201	5	A,I	2	arivale_11404393eef7	Chronic obstructive pulmonary disease (COPD)	Arivale	0.4823
201	5	A,I	2	arivale_461451b89255	Pulmonary hypertension (high blood pressure in the lungs)	Arivale	0.4823
201	5	A,I	2	arivale_6299a0f118cd	Collapse of part or all of the lung (atelectasis or pneumothorax)	Arivale	0.4823
201	5	A,I	2	arivale_3b0bdc87b247	Other lung condition	Arivale	0.4823
201	5	A,I	2	il10k_spirometry_results	Pulmonary function test results	Israeli10K	0.4823
202	12	I,U	2	il10k_mobile_phone_years	Length of mobile phone use	Israeli10K	0.4803
202	12	I,U	2	il10k_mobile_phone_weekly	Weekly usage of mobile phone in last 3 months	Israeli10K	0.4803
202	12	I,U	2	ukbb_4250	This is the length of the number shown to the participant. The length was capped at 12 digits.	UKBB	0.4803
202	12	I,U	2	ukbb_4836	ACE touchscreen question Have you ever listened to music for more than 3 hours per week at a volume which you would need to shout to be heard or, if wearing headphones, someone else would need to shou...	UKBB	0.4803
202	12	I,U	2	ukbb_1110	ACE touchscreen question For approximately how many years have you been using a mobile phone at least once per week to make or receive calls?	UKBB	0.4803
202	12	I,U	2	ukbb_1120	ACE touchscreen question Over the last 3 months, on average how much time per week did you spend making or receiving calls on a mobile phone?	UKBB	0.4803
202	12	I,U	2	ukbb_1130	ACE touchscreen question Over the last 3 months, how often have you used a hands-free device/speakerphone when making or receiving calls on your mobile?	UKBB	0.4803
202	12	I,U	2	ukbb_1140	ACE touchscreen question Is there any difference between your mobile phone use now compared to two years ago?	UKBB	0.4803
202	12	I,U	2	ukbb_10016	ACE touchscreen question Do you use a hands-free device/speakerphone regularly, i.e. for more than half the calls you make or receive on a mobile phone?	UKBB	0.4803
202	12	I,U	2	ukbb_10749	ACE touchscreen question Over the last 3 months, on average how much time per week did you spend making or receiving calls on a mobile phone?	UKBB	0.4803
202	12	I,U	2	ukbb_10886	ACE touchscreen question Is there any difference between your mobile phone use now compared to one year ago?	UKBB	0.4803
202	12	I,U	2	ukbb_2385	ACE touchscreen question When did your voice break?	UKBB	0.4803
203	3	A,U	2	arivale_a3c3fdfd569c	Alopecia (hair loss)	Arivale	0.4802
203	3	A,U	2	ukbb_2375	ACE touchscreen question When did you start to grow facial hair?	UKBB	0.4802
203	3	A,U	2	ukbb_2395	ACE touchscreen question Which of the following best describes your hair/balding pattern?	UKBB	0.4802
204	18	A,I	2	arivale_7862931e38c2	Abnormal heart rhythm (arrhythmia)	Arivale	0.4784
204	18	A,I	2	arivale_1a2c0005b45e	Heart valve disease	Arivale	0.4784
204	18	A,I	2	arivale_a3e56d144227	Congenital heart disease	Arivale	0.4784
204	18	A,I	2	arivale_c513e4476c83	Heart muscle disease (cardiomyopathy)	Arivale	0.4784
204	18	A,I	2	arivale_674253dfbdc3	Aortic disease	Arivale	0.4784
204	18	A,I	2	arivale_a162d7c66990	Other cardiovascular condition	Arivale	0.4784
204	18	A,I	2	arivale_d4374606ec82	Heart murmur	Arivale	0.4784
204	18	A,I	2	arivale_90a09bd9f781	Heart transplant	Arivale	0.4784
204	18	A,I	2	arivale_a8287965f151	I have a soft heart.	Arivale	0.4784
204	18	A,I	2	arivale_110a2cffc14b	Congestive Heart Failure	Arivale	0.4784
204	18	A,I	2	arivale_182ff9417ded	Heart valve disease/Heart murmur	Arivale	0.4784
204	18	A,I	2	arivale_302595d4342b	Congenital Heart Disease	Arivale	0.4784
204	18	A,I	2	il10k_heart_race_past_3_months	Degree bothered by feeling heart pound/race in the last 3 months	Israeli10K	0.4784
204	18	A,I	2	il10k_resting_echo_results	Resting echocardiography results	Israeli10K	0.4784
204	18	A,I	2	il10k_stress_echo_results	Stress echocardiography results	Israeli10K	0.4784
204	18	A,I	2	il10k_cardiac_mri_results	Cardiac MRI results	Israeli10K	0.4784
204	18	A,I	2	il10k_eco_heart_in_effort_past_year	Stress echocardiogram	Israeli10K	0.4784
204	18	A,I	2	il10k_cardica_mri_past_year	Cardiac MRI	Israeli10K	0.4784
205	8	A,I	2	arivale_68756ad99ca0	I share my home with:	Arivale	0.4734
205	8	A,I	2	arivale_6ed7cad7ccbb	Do you have a pet?	Arivale	0.4734
205	8	A,I	2	arivale_e62f2dc4c096	I leave my belongings around.	Arivale	0.4734
205	8	A,I	2	arivale_0b2423d12c80	I keep in the background.	Arivale	0.4734
205	8	A,I	2	arivale_3568d0916632	I often forget to put things back in their proper place.	Arivale	0.4734
205	8	A,I	2	arivale_43744cd3d90d	I take time out for others.	Arivale	0.4734
205	8	A,I	2	il10k_rarely_leave_home	Rarely leave home	Israeli10K	0.4734
205	8	A,I	2	il10k_mlhfq_rarely_leave_house	Do you rarely leave your house?	Israeli10K	0.4734
206	3	I,U	2	il10k_activity_strenuous_duration	Duration of strenuous sports	Israeli10K	0.4726
206	3	I,U	2	ukbb_20023	This field is the mean duration to first press of snap-button summed over rounds in which both cards matched. It gives a crude measure of the raw processing+reaction speed of a participant.	UKBB	0.4726
206	3	I,U	2	ukbb_1001	ACE touchscreen question Each time you did strenuous sports, about how long did you spend doing it?	UKBB	0.4726
207	6	A,I	2	arivale_8ce5c60efa85	ADHD or ADD	Arivale	0.4715
207	6	A,I	2	arivale_63f2d477f404	Essential tremor	Arivale	0.4715
207	6	A,I	2	arivale_28202293bbdb	Narcolepsy	Arivale	0.4715
207	6	A,I	2	arivale_9ce108c36919	Drug abuse	Arivale	0.4715
207	6	A,I	2	arivale_4fcad7d1a3f1	Metabolic syndrome	Arivale	0.4715
207	6	A,I	2	il10k_ritalin	Ritalin	Israeli10K	0.4715
208	15	I,U	2	il10k_hospitalization_since_recruitment	TImezone of measurement	Israeli10K	0.4707
208	15	I,U	2	il10k_hospitalization_since_recruitment_reason_2	Date of hospitalization	Israeli10K	0.4707
208	15	I,U	2	il10k_hospitalization_since_recruitment_reason_3	Date of hospitalization	Israeli10K	0.4707
208	15	I,U	2	il10k_hospitalization_since_recruitment_reason_4	Date of hospitalization	Israeli10K	0.4707
208	15	I,U	2	il10k_hospitalization_since_recruitment_reason_5	Date of hospitalization	Israeli10K	0.4707
208	15	I,U	2	il10k_surgery_since_recruitment	Date of hospitalization	Israeli10K	0.4707
208	15	I,U	2	ukbb_84	For each cancer entered, the nurse entered the date or age at diagnosis using a pop-up screen, depending on the participant's response. See Related Data-fields tab for further information on where to ...	UKBB	0.4707
208	15	I,U	2	ukbb_87	For each disease entered, the nurse entered the date or age at diagnosis using a pop-up screen, depending on the participant's response. See Related Data-fields tab for further information on where to...	UKBB	0.4707
208	15	I,U	2	ukbb_20006	This is the interpolated time when the participant indicated the corresponding cancer was first diagnosed by a doctor, measured in years.	UKBB	0.4707
208	15	I,U	2	ukbb_20007	This is the interpolated time when the participant indicated the corresponding cancer was first diagnosed by a doctor, given as their estimated age.	UKBB	0.4707
208	15	I,U	2	ukbb_20008	This is the interpolated time when the participant indicated the corresponding condition was first diagnosed by a doctor, measured in years.	UKBB	0.4707
208	15	I,U	2	ukbb_20009	This is the interpolated time when the participant indicated the corresponding condition was first diagnosed by a doctor, given as their estimated age.	UKBB	0.4707
208	15	I,U	2	ukbb_20013	Participants were able to record the time the non-cancer illness was diagnosed by entering either their age or the year. Some participants recorded an event but were unable to recall the time.	UKBB	0.4707
208	15	I,U	2	ukbb_92	For each operation entered, the nurse entered the date or age at diagnosis using a pop-up screen, depending on the participant's response. See Related Data-fields tab for further information on where ...	UKBB	0.4707
208	15	I,U	2	ukbb_20011	This is the age participant indicated they were when the corresponding operation took place.	UKBB	0.4707
209	2	I,U	2	il10k_activity_transport_types	Types of transport used (excluding work)	Israeli10K	0.4599
209	2	I,U	2	ukbb_6162	ACE touchscreen question In the last 4 weeks, which forms of transport have you used most often to get about? (Not including any journeys to and from work; you can select more than one answer)	UKBB	0.4599
210	8	A,I	2	arivale_23e7c07aa8dc	I have acid reflux/heartburn.	Arivale	0.4585
210	8	A,I	2	arivale_0640116c6ba9	I have bloating.	Arivale	0.4585
210	8	A,I	2	arivale_f6ab1188a60f	Bulimia	Arivale	0.4585
210	8	A,I	2	arivale_3b770a326602	Peptic ulcer	Arivale	0.4585
210	8	A,I	2	arivale_33a355596917	Gastritis	Arivale	0.4585
210	8	A,I	2	arivale_01bf469bc30b	Stomach Ulcer	Arivale	0.4585
210	8	A,I	2	il10k_sensitive_stomach	Sensitive stomach	Israeli10K	0.4585
210	8	A,I	2	il10k_epipen_carrying	Epipen carrying	Israeli10K	0.4585
211	4	A,I	2	arivale_846f5bdef61d	Alzheimer's disease or dementia	Arivale	0.4487
211	4	A,I	2	arivale_d63d5a7931c2	Graves' disease	Arivale	0.4487
211	4	A,I	2	arivale_daf5c242cde6	Graves Disease	Arivale	0.4487
211	4	A,I	2	il10k_dementia_under_60_family_number	Dementia under 60 family number	Israeli10K	0.4487
212	5	A,U	2	arivale_4de243cc937d	Eczema	Arivale	0.4483
212	5	A,U	2	arivale_a66f9828f009	Seasonal allergies	Arivale	0.4483
212	5	A,U	2	arivale_d1351b2c6770	Allergy (Hay Fever)	Arivale	0.4483
212	5	A,U	2	arivale_97635ba53c20	Skin Condition (Eczema)	Arivale	0.4483
212	5	A,U	2	ukbb_3761	ACE touchscreen question What was your age when the hayfever, rhinitis or eczema was first diagnosed?	UKBB	0.4483
213	8	A,I	2	arivale_9032fc20e322	Epstein-Barr virus (EBV)	Arivale	0.4376
213	8	A,I	2	arivale_0157391d77b8	Other hepatitis (A, B, D, E or autoimmune)	Arivale	0.4376
213	8	A,I	2	arivale_c3eb7f10acf2	Marfan syndrome	Arivale	0.4376
213	8	A,I	2	arivale_bded4ed8e413	Rheumatoid arthritis	Arivale	0.4376
213	8	A,I	2	arivale_21f002dac29f	Sjogren's syndrome	Arivale	0.4376
213	8	A,I	2	arivale_55c511358f80	Other autoimmune conditions	Arivale	0.4376
213	8	A,I	2	arivale_b153e723766c	Arthritis (Rheumatoid)	Arivale	0.4376
213	8	A,I	2	il10k_autoimmune_diseases_family_number	Autoimmune diseases family number	Israeli10K	0.4376
214	3	A,U	2	arivale_97d72368c67d	Other neurocognitive condition	Arivale	0.4325
214	3	A,U	2	ukbb_26302	Estimate of each persons cognitive ability when performing the picture vocabulary task. Value has been scaled to the range 0-1.	UKBB	0.4325
214	3	A,U	2	ukbb_20127	This is an externally derived summary score of neuroticism, based on 12 neurotic behaviour domains as reported from fields 1920, 1930, 1940, 1950, 1960, 1970, 1980, 1990, 2000, 2010, 2020 and 2030 fro...	UKBB	0.4325
215	2	A,I	2	arivale_7403e39de103	Coronary artery disease	Arivale	0.4297
215	2	A,I	2	il10k_doppler_of_the_carotid_arteries_past_year	Carotid artery Doppler ultrasound	Israeli10K	0.4297
216	2	I,U	2	il10k_health_general_past_year_falling	Falls in the last year	Israeli10K	0.4291
216	2	I,U	2	ukbb_2296	ACE touchscreen question In the last year have you had any falls?	UKBB	0.4291
217	5	A,I	2	arivale_f120b6dfee05	French fries	Arivale	0.4238
217	5	A,I	2	arivale_7baccaaecf71	Plant based protein (e.g. tofu, beans, lentils, tempeh)	Arivale	0.4238
217	5	A,I	2	arivale_2fcc31629e83	Elevated cholesterol or triglycerides	Arivale	0.4238
217	5	A,I	2	il10k_extra_diet_frying_oil_type	Type of fat used for frying	Israeli10K	0.4238
217	5	A,I	2	il10k_extra_diet_press_oil_type	Main oil for frying	Israeli10K	0.4238
218	9	I,U	2	il10k_chest_pain_during_power_walking_up_stairs_uphill	Chest pain during power walking up stairs uphill	Israeli10K	0.4235
218	9	I,U	2	il10k_hard_to_climb	Hard to climb	Israeli10K	0.4235
218	9	I,U	2	il10k_mlhfq_difficulty_walking	Do you feel difficulty walking or climbing stairs?	Israeli10K	0.4235
218	9	I,U	2	il10k_health_legs_pain_walking_uphill	Leg pain when walking uphill or hurrying	Israeli10K	0.4235
218	9	I,U	2	il10k_health_pain_chest_walking_uphill	Chest pain or discomfort when walking uphill or hurrying	Israeli10K	0.4235
218	9	I,U	2	ukbb_6770	Errors before selecting a particular correct item in numeric path (trail #1). Only values greater than zero are recorded.	UKBB	0.4235
218	9	I,U	2	ukbb_6771	Errors before selecting a particular correct item in alphanumeric path (trail #2). Only values greater than zero are recorded.	UKBB	0.4235
218	9	I,U	2	ukbb_5474	ACE touchscreen question Do you get pain when you walk uphill or hurry?	UKBB	0.4235
218	9	I,U	2	ukbb_3751	ACE touchscreen question Do you get this pain or discomfort when you walk uphill or hurry?	UKBB	0.4235
219	4	I,U	2	il10k_activity_strenuous_monthly	Frequency of strenuous sports in last 4 weeks	Israeli10K	0.4228
219	4	I,U	2	ukbb_398	This is the number of correct matches in the round. It should always be 3 for a 2x3 game and 6 for a 3x4 game, unless the participant abandoned before finishing.	UKBB	0.4228
219	4	I,U	2	ukbb_10136	This is the number of correct matches in the round. It should always be 3 for a 2x3 game and 6 for a 3x4 game, unless the participant abandoned before finishing.	UKBB	0.4228
